route,method,action,middleware,public,auth_mode,expected,actual_status,result,evidence
api/teachers/{teacherId}/computed-salary,GET,App\Modules\FinancePayroll\Http\Controllers\PaymentController@teacherComputedSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/computed-salary -> 200 {""dueAmount"":0,""model"":""per_session"",""breakdown"":[]}"
api/teachers/{teacherId}/computed-salary,GET,App\Modules\FinancePayroll\Http\Controllers\PaymentController@teacherComputedSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/computed-salary -> 200 {""dueAmount"":0,""model"":""per_session"",""breakdown"":[]}"
api/teachers/{teacherId}/pay-salary,POST,App\Modules\FinancePayroll\Http\Controllers\PaymentController@payTeacherSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"POST /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/pay-salary -> 401 {""message"":""Unauthenticated.""}"
api/teachers/{teacherId}/pay-salary,POST,App\Modules\FinancePayroll\Http\Controllers\PaymentController@payTeacherSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"POST /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/pay-salary -> 401 {""message"":""Unauthenticated.""}"
api/teachers/{teacherId}/pay-salary,POST,App\Modules\FinancePayroll\Http\Controllers\PaymentController@payTeacherSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,429,PASS,"POST /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/pay-salary -> 429 {""message"":""Too many requests. Please try again later."",""retry_after"":17}"
api/teachers/{teacherId}/pay-salary,POST,App\Modules\FinancePayroll\Http\Controllers\PaymentController@payTeacherSalary,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,422,PASS,"POST /api/teachers/08b83754-a5d1-4ad2-ac97-e349dd9b102d/pay-salary -> 422 {""message"":""The period key field is required. (and 3 more errors)"",""errors"":{""period_key"":[""The peri"
api/users,GET,App\Modules\Iam\Http\Controllers\UserController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"GET /api/users -> 401 {""message"":""Unauthenticated.""}"
api/users,GET,App\Modules\Iam\Http\Controllers\UserController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"GET /api/users -> 401 {""message"":""Unauthenticated.""}"
api/users,GET,App\Modules\Iam\Http\Controllers\UserController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/users -> 200 [{""id"":""5efbde29-2fbe-4943-9888-b53442742004"",""username"":""admin"",""full_name"":""Ahmad Rahimi"",""employe"
api/users,GET,App\Modules\Iam\Http\Controllers\UserController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/users -> 200 [{""id"":""5efbde29-2fbe-4943-9888-b53442742004"",""username"":""admin"",""full_name"":""Ahmad Rahimi"",""employe"
api/users,POST,App\Modules\Iam\Http\Controllers\UserController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"POST /api/users -> 401 {""message"":""Unauthenticated.""}"
api/users,POST,App\Modules\Iam\Http\Controllers\UserController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"POST /api/users -> 401 {""message"":""Unauthenticated.""}"
api/users,POST,App\Modules\Iam\Http\Controllers\UserController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,429,PASS,"POST /api/users -> 429 {""message"":""Too many requests. Please try again later."",""retry_after"":10}"
api/users,POST,App\Modules\Iam\Http\Controllers\UserController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,422,PASS,"POST /api/users -> 422 {""message"":""The username field is required. (and 4 more errors)"",""errors"":{""username"":[""The username"
api/users/{id},GET,App\Modules\Iam\Http\Controllers\UserController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"GET /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},GET,App\Modules\Iam\Http\Controllers\UserController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"GET /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},GET,App\Modules\Iam\Http\Controllers\UserController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 200 {""id"":""0a11840c-dad5-4c85-a483-ef74d6a4ce60"",""username"":""teacher2"",""full_name"":""Ms. Sarah Noori"",""em"
api/users/{id},GET,App\Modules\Iam\Http\Controllers\UserController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 200 {""id"":""0a11840c-dad5-4c85-a483-ef74d6a4ce60"",""username"":""teacher2"",""full_name"":""Ms. Sarah Noori"",""em"
api/users/{id},PATCH,App\Modules\Iam\Http\Controllers\UserController@update,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"PATCH /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},PATCH,App\Modules\Iam\Http\Controllers\UserController@update,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"PATCH /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},PATCH,App\Modules\Iam\Http\Controllers\UserController@update,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,429,PASS,"PATCH /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 429 {""message"":""Too many requests. Please try again later."",""retry_after"":2}"
api/users/{id},PATCH,App\Modules\Iam\Http\Controllers\UserController@update,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"PATCH /api/users/0a11840c-dad5-4c85-a483-ef74d6a4ce60 -> 200 {""id"":""0a11840c-dad5-4c85-a483-ef74d6a4ce60"",""username"":""teacher2"",""full_name"":""Ms. Sarah Noori"",""em"
api/users/{id},DELETE,App\Modules\Iam\Http\Controllers\UserController@destroy,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"DELETE /api/users/9675fe62-e48a-434a-abca-9f878bf97548 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},DELETE,App\Modules\Iam\Http\Controllers\UserController@destroy,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"DELETE /api/users/4c4bf851-fd86-4cf7-a332-d28d38be2a59 -> 401 {""message"":""Unauthenticated.""}"
api/users/{id},DELETE,App\Modules\Iam\Http\Controllers\UserController@destroy,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,404,PASS,"DELETE /api/users/73635bdc-6876-499a-80b3-2df79c2176e5 -> 404 {
    ""message"": ""No query results for model [App\\Modules\\Iam\\Models\\User] 73635bdc-6876-499a-80"
api/users/{id},DELETE,App\Modules\Iam\Http\Controllers\UserController@destroy,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,404,PASS,"DELETE /api/users/88915c5e-8386-4077-90ee-b9ecf153e92e -> 404 {
    ""message"": ""No query results for model [App\\Modules\\Iam\\Models\\User] 88915c5e-8386-4077-90"
api/visitors,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"GET /api/visitors -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"GET /api/visitors -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/visitors -> 200 [{""id"":""07f20925-0bbd-4c0e-af7a-891b490b9a3e"",""serial_no"":""V-MAPMX1"",""full_name"" (re-tested after restarting the php-wasm bridge)"
api/visitors,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@index,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/visitors -> 200 [{""id"":""a81feb80-b28b-4f85-8f49-5ddcebf75e27"",""serial_no"":""V-VIFJE7"",""full_name"" (re-tested after restarting the php-wasm bridge)"
api/visitors,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"POST /api/visitors -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"POST /api/visitors -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,422,PASS,"POST /api/visitors -> 422 {""message"":""The full name field is required. (and 1 more error)"",""errors"":{""full (re-tested after restarting the php-wasm bridge)"
api/visitors,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@store,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,422,PASS,"POST /api/visitors -> 422 {""message"":""The full name field is required. (and 1 more error)"",""errors"":{""full (re-tested after restarting the php-wasm bridge)"
api/visitors/{id},GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id},GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id},GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e -> 200 {""visitor"":{""id"":""07f20925-0bbd-4c0e-af7a-891b490b9a3e"",""serial_no"":""V-MAPMX1"","" (re-tested after restarting the php-wasm bridge)"
api/visitors/{id},GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@show,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e -> 200 {""visitor"":{""id"":""07f20925-0bbd-4c0e-af7a-891b490b9a3e"",""serial_no"":""V-MAPMX1"","" (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/conversion-readiness,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@conversionReadiness,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/conversion-readiness -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/conversion-readiness,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@conversionReadiness,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/conversion-readiness -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/conversion-readiness,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@conversionReadiness,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,200,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/conversion-readiness -> 200 {""canConvert"":false,""reasons"":[""Visitor stage is 'placement_booking'; complete p (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/conversion-readiness,GET,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@conversionReadiness,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,200,PASS,"GET /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/conversion-readiness -> 200 {""canConvert"":false,""reasons"":[""Visitor stage is 'placement_booking'; complete p (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/convert,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@convert,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"POST /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/convert -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/convert,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@convert,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,badauth,401,401,PASS,"POST /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/convert -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/convert,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@convert,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,admin,never 5xx,400,PASS,"POST /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/convert -> 400 {""message"":""Cannot convert: Visitor stage is 'placement_booking'; complete place (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/convert,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@convert,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,limited,never 5xx,400,PASS,"POST /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/convert -> 400 {""message"":""Cannot convert: Visitor stage is 'placement_booking'; complete place (re-tested after restarting the php-wasm bridge)"
api/visitors/{id}/followups,POST,App\Modules\CrmEnrollment\Http\Controllers\VisitorController@addFollowup,"api,Illuminate\Auth\Middleware\Authenticate:sanctum,App\Http\Middleware\ApiVersioning,App\Http\Middleware\ApiRateLimiter:default",False,noauth,401,401,PASS,"POST /api/visitors/07f20925-0bbd-4c0e-af7a-891b490b9a3e/followups -> 401 {""message"":""Unauthenticated.""} (re-tested after restarting the php-wasm bridge)"
